doc_id,bank_code,year,issue_name,section_title,start_page,end_page,confidence,match_type,quality_issue,manual_check,checker_notes,checker,check_time
2025-1225056284,,2025,普惠金融,普惠型小微企业贷款余额（万亿元）：根据《中国银保监会办公厅关于 2023 年加力提升小微企业金融服务质量的通知》（银保监办发〔2023〕42,46,52,86,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225056284,,2025,乡村振兴,160 个国家乡村振兴重点帮扶县贷款余额（亿元）：本行通过位于 160 个国家乡村振兴重点帮扶县的所有经营机构发放的贷款和垫款总额。,45,51,86,精确匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1212686677,,2021,风险管理,包含'风险管理体系'的章节,6,12,92,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1212686677,,2021,公司治理,包含'审计委员会'的章节,5,11,92,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1212686677,,2021,绿色金融,“绿色贷款余额“是依据报送人行口径，涵盖境内各分行的节能环保产业、清洁生产产业、清洁能源产业、,18,24,92,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1212686677,,2021,消费者权益保护,您认为交通银行股份有限公司在客户服务方面做得如何？,21,27,92,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1212686677,,2021,普惠金融,中小微企业贷款余额是依据报送人行口径小微企业数据加中型企业数据的贷款余额合计。,18,24,92,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1212686677,,2021,乡村振兴,涉农贷款余额是依据报送人行口径，涵盖城市企业及各类组织涉农贷款、农户贷款、农村企业及各类组织贷,18,24,92,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216276216,,2022,风险管理,包含'风险管理体系'的章节,3,9,84,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216276216,,2022,公司治理,包含'投资者关系'的章节,6,12,84,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216276216,,2022,绿色金融,绿色贷款余额是指依据报送中国人民银行口径，涵盖境内各分行的节能环保产业、清洁生产产业、清洁能源,20,26,84,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216276216,,2022,消费者权益保护,您认为交通银行股份有限公司在客户服务方面做得如何？,22,28,84,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216276216,,2022,普惠金融,中小微企业贷款余额是指依据报送中国人民银行口径小微企业数据加中型企业数据的贷款余额合计数。,19,25,84,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216276216,,2022,乡村振兴,涉农贷款余额是指依据报送中国人民银行口径，涵盖城市企业及各类组织涉农贷款、农户贷款、农村企业及,19,25,84,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219427322,,2023,风险管理,包含'风险管理体系'的章节,10,16,85,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219427322,,2023,公司治理,包含'投资者关系'的章节,4,10,85,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219427322,,2023,绿色金融,包含'环境信息披露'的章节,1,7,85,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219427322,,2023,消费者权益保护,包含'消费者权益'的章节,1,7,85,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219427322,,2023,普惠金融,包含'个体工商户'的章节,8,14,85,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219427322,,2023,乡村振兴,包含'乡村振兴'的章节,1,7,85,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1222869569,,2024,风险管理,包含'风险管理体系'的章节,4,10,84,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1222869569,,2024,公司治理,包含'投资者关系'的章节,3,9,84,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1222869569,,2024,绿色金融,包含'环境信息披露'的章节,1,7,84,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1222869569,,2024,消费者权益保护,包含'消费者权益'的章节,1,7,84,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1222869569,,2024,普惠金融,包含'普惠金融'的章节,1,7,84,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1222869569,,2024,乡村振兴,包含'乡村振兴'的章节,1,7,84,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225047340,,2025,风险管理,包含'风险管理体系'的章节,4,10,75,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2025-1225047340,,2025,公司治理,包含'审计委员会'的章节,3,9,75,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2025-1225047340,,2025,绿色金融,本行在报告“应对气候变化”和“绿色金融”部分已对气候相关转型风险和物理风险的影响、气候相关机遇的影响、,25,31,75,关键词匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2025-1225047340,,2025,消费者权益保护,包含'消费者权益'的章节,2,8,75,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2025-1225047340,,2025,普惠金融,包含'普惠金融'的章节,1,7,75,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2025-1225047340,,2025,乡村振兴,包含'乡村振兴'的章节,1,7,75,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2021-1212753514,,2021,风险管理,包含'风险管理体系'的章节,2,8,86,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1212753514,,2021,公司治理,包含'投资者关系'的章节,10,16,86,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1212753514,,2021,绿色金融,您认为本报告是否能真实反映工商银行社会责任实践对经济、环境、社会的影响？,26,32,86,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1212753514,,2021,消费者权益保护,包含'消费者权益'的章节,8,14,86,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1212753514,,2021,普惠金融,公益慈善投入总额不包含扶贫款项（2020 年及以前）。,20,26,86,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1212753514,,2021,乡村振兴,包含'农业产业化'的章节,7,13,86,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216282262,,2022,风险管理,包含'风险管理体系'的章节,2,8,88,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216282262,,2022,公司治理,包含'投资者关系'的章节,12,18,88,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216282262,,2022,绿色金融,您认为本报告是否能真实反映工商银行社会责任实践对经济、环境、社会的影响？,28,34,88,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216282262,,2022,消费者权益保护,包含'消费者权益'的章节,9,15,88,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216282262,,2022,普惠金融,包含'个体工商户'的章节,1,7,88,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216282262,,2022,乡村振兴,包含'农业产业化'的章节,8,14,88,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219429136,,2023,风险管理,包含'风险管理体系'的章节,1,7,84,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219429136,,2023,公司治理,举办公司治理相关课程培训的期数（期）：工商银行通过,25,31,84,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219429136,,2023,绿色金融,举办绿色金融 / 环境治理相关课程培训的期数（期）：工,25,31,84,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219429136,,2023,消费者权益保护,包含'消费者权益'的章节,1,7,84,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219429136,,2023,普惠金融,普惠金融课程相关培训人次（人次）：工商银行通过“工,24,30,84,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219429136,,2023,乡村振兴,举办乡村振兴 / 县域治理（含农村信用体系建设）相关,25,31,84,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1222948913,,2024,风险管理,风险管理,4,10,91,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1222948913,,2024,公司治理,信息披露与公司透明度,4,10,91,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1222948913,,2024,绿色金融,绿色金融,4,10,91,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1222948913,,2024,消费者权益保护,与 2023 年相比，本报告期个人客户投诉数量统计口径进一步扩大，除包括监管转办投诉和我行自收投诉，还增加了 12378 热线“一,21,27,91,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1222948913,,2024,普惠金融,普惠金融与乡村振兴,4,10,91,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1222948913,,2024,乡村振兴,普惠金融与乡村振兴,4,10,91,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225047021,,2025,风险管理,包含'风险管理体系'的章节,1,7,87,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225047021,,2025,公司治理,包含'公司治理结构'的章节,40,46,87,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225047021,,2025,绿色金融,您认为本报告是否能真实反映工商银行可持续发展实践对经济、环境、社会的影响？,40,46,87,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225047021,,2025,消费者权益保护,个人客户投诉包括本行自收投诉、监管转办投诉，以及 12378 热线“一键呼转”至本行的投诉和客户通过金融监管总局“金融消费者,24,30,87,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225047021,,2025,普惠金融,79 万户，增速 23.9%。普惠金融服务获 2025 央,39,45,87,精确匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225047021,,2025,乡村振兴,“1+4+X”乡村振兴特色金融服务体系指 ：锚定做金融服务乡村全面振兴主力银行“1”个目标，夯实生态聚力、数字驱动、产品适配、,22,28,87,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1212753520,,2021,风险管理,包含'风险管理'的章节,3,9,80,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1212753520,,2021,公司治理,包含'公司治理结构'的章节,3,9,80,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1212753520,,2021,绿色金融,包含'可持续发展'的章节,2,8,80,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1212753520,,2021,消费者权益保护,包含'消费者权益'的章节,3,9,80,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1212753520,,2021,普惠金融,包含'普惠金融'的章节,2,8,80,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1212753520,,2021,乡村振兴,包含'乡村振兴'的章节,6,12,80,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216242333,,2022,风险管理,包含'风险管理体系'的章节,5,11,76,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2022-1216242333,,2022,公司治理,完善架构，深化治理机制 《通知》第二条、第五条：第（一）款、第（三）款； 102,12,18,76,模糊匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2022-1216242333,,2022,绿色金融,您对 2022 年度 ESG 报告的综合评价：,12,18,76,关键词匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2022-1216242333,,2022,消费者权益保护,包含'消费者权益'的章节,3,9,76,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2022-1216242333,,2022,普惠金融,包含'中小企业融资'的章节,7,13,76,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2022-1216242333,,2022,乡村振兴,包含'乡村振兴'的章节,1,7,76,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2023-1219426931,,2023,风险管理,包含'风险管理体系'的章节,6,12,76,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2023-1219426931,,2023,公司治理,包含'公司治理结构'的章节,3,9,76,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
